id,category
1,愛玩動物飼養管理士
2,動物介護士
3,ペットケアアドバイザー
4,狩猟免許
5,家畜人工授精師
6,獣医師
7,動物検定
8,家庭動物管理士
9,動物看護師
10,トリマー
11,実験動物技術者試験
12,愛玩動物看護師
13,装蹄師
14,ペット栄養管理士
15,認定ペットシッター
16,家庭犬しつけインストラクター
17,初生ひな鑑別師
18,家畜商
19,愛犬飼育管理士
20,ペットロス・ハートケアカウンセラー
21,アニマル・ペットロス療法士
22,獣医師国家試験予備試験
23,飼料製造管理者
